pip_value estimasi: 9.0 (override dengan --pipval)

Backtest: USDJPY | step=4 | trail=OFF
CSV: ../data/USDJPY_GMT+0_NO-DST_M15.csv
  139,666 candle M15 | 2020-01-01 22:00:00 s/d 2025-08-11 23:45:00
Estimasi 34,854 iterasi sinyal. Ini mungkin butuh beberapa menit...

Resampling ke H4 dan D1... H4=9,025 bars | D1=1,750 bars
    0.9% | bar=1,458/139,666 | trades=10 | equity=$1,040.04 | ETA=15.1min
   12.9% | bar=18,190/139,666 | trades=250 | equity=$884.58 | ETA=14.6min
   13.0% | bar=18,322/139,666 | trades=260 | equity=$799.22 | ETA=14.6min
   13.2% | bar=18,694/139,666 | trades=270 | equity=$724.25 | ETA=14.5min
   13.3% | bar=18,822/139,666 | trades=280 | equity=$652.49 | ETA=14.4min
   13.8% | bar=19,462/139,666 | trades=290 | equity=$590.09 | ETA=14.4min
   14.5% | bar=20,498/139,666 | trades=300 | equity=$547.86 | ETA=14.4min
   14.6% | bar=20,598/139,666 | trades=310 | equity=$495.13 | ETA=14.4min
   15.4% | bar=21,750/139,666 | trades=320 | equity=$473.50 | ETA=14.2min
   15.4% | bar=21,758/139,666 | trades=320 | equity=$473.50 | ETA=14.2min
   15.9% | bar=22,378/139,666 | trades=330 | equity=$472.29 | ETA=13.9min
   15.9% | bar=22,382/139,666 | trades=330 | equity=$472.29 | ETA=13.9min
   15.9% | bar=22,386/139,666 | trades=330 | equity=$472.29 | ETA=13.9min
   16.0% | bar=22,582/139,666 | trades=340 | equity=$428.48 | ETA=13.9min
   16.0% | bar=22,626/139,666 | trades=350 | equity=$387.93 | ETA=13.9min
   16.5% | bar=23,202/139,666 | trades=360 | equity=$361.44 | ETA=13.8min
   16.5% | bar=23,274/139,666 | trades=370 | equity=$324.50 | ETA=13.8min
   17.2% | bar=24,174/139,666 | trades=380 | equity=$320.08 | ETA=13.8min
   17.7% | bar=24,866/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   17.7% | bar=24,870/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   17.7% | bar=24,874/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   17.7% | bar=24,882/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   17.7% | bar=24,970/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   17.8% | bar=25,094/139,666 | trades=390 | equity=$340.51 | ETA=13.7min
   18.3% | bar=25,734/139,666 | trades=400 | equity=$335.46 | ETA=13.7min
   18.9% | bar=26,578/139,666 | trades=410 | equity=$318.63 | ETA=13.5min
   18.9% | bar=26,582/139,666 | trades=410 | equity=$318.63 | ETA=13.5min
   18.9% | bar=26,618/139,666 | trades=410 | equity=$318.63 | ETA=13.5min
   19.6% | bar=27,554/139,666 | trades=420 | equity=$332.29 | ETA=13.3min
   19.7% | bar=27,730/139,666 | trades=420 | equity=$332.29 | ETA=13.3min
   19.7% | bar=27,734/139,666 | trades=420 | equity=$332.29 | ETA=13.3min
   19.7% | bar=27,738/139,666 | trades=420 | equity=$332.29 | ETA=13.3min
   19.7% | bar=27,746/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,750/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,754/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,758/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,766/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,774/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   19.7% | bar=27,778/139,666 | trades=420 | equity=$332.29 | ETA=13.4min
   20.3% | bar=28,618/139,666 | trades=430 | equity=$356.04 | ETA=13.2min
   20.4% | bar=28,622/139,666 | trades=430 | equity=$356.04 | ETA=13.2min
   20.4% | bar=28,626/139,666 | trades=430 | equity=$356.04 | ETA=13.2min
   20.4% | bar=28,630/139,666 | trades=430 | equity=$356.04 | ETA=13.2min
   21.1% | bar=29,666/139,666 | trades=440 | equity=$406.30 | ETA=13.1min
   21.1% | bar=29,670/139,666 | trades=440 | equity=$406.30 | ETA=13.1min
   21.8% | bar=30,638/139,666 | trades=450 | equity=$400.57 | ETA=12.9min
   22.5% | bar=31,646/139,666 | trades=460 | equity=$384.18 | ETA=12.9min
   23.0% | bar=32,358/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.0% | bar=32,362/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.0% | bar=32,366/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.0% | bar=32,378/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.0% | bar=32,382/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.1% | bar=32,394/139,666 | trades=470 | equity=$387.63 | ETA=12.8min
   23.6% | bar=33,214/139,666 | trades=480 | equity=$360.01 | ETA=12.8min
   24.5% | bar=34,422/139,666 | trades=490 | equity=$360.88 | ETA=12.7min
   24.5% | bar=34,426/139,666 | trades=490 | equity=$360.88 | ETA=12.7min
   24.5% | bar=34,430/139,666 | trades=490 | equity=$360.88 | ETA=12.7min
   24.5% | bar=34,434/139,666 | trades=490 | equity=$360.88 | ETA=12.7min
   24.7% | bar=34,654/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,658/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,662/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,666/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,670/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,694/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   24.7% | bar=34,698/139,666 | trades=500 | equity=$326.32 | ETA=12.7min
   25.4% | bar=35,646/139,666 | trades=510 | equity=$331.53 | ETA=12.6min
   26.1% | bar=36,642/139,666 | trades=520 | equity=$347.12 | ETA=12.6min
   26.1% | bar=36,702/139,666 | trades=530 | equity=$314.30 | ETA=12.6min
   26.2% | bar=36,770/139,666 | trades=540 | equity=$284.66 | ETA=12.6min
   26.7% | bar=37,434/139,666 | trades=550 | equity=$272.70 | ETA=12.6min
   26.7% | bar=37,438/139,666 | trades=550 | equity=$272.70 | ETA=12.6min
   26.7% | bar=37,442/139,666 | trades=550 | equity=$272.70 | ETA=12.6min
   26.7% | bar=37,446/139,666 | trades=550 | equity=$272.70 | ETA=12.6min
   26.7% | bar=37,450/139,666 | trades=550 | equity=$272.70 | ETA=12.6min
   26.9% | bar=37,786/139,666 | trades=560 | equity=$246.78 | ETA=12.5min
   27.8% | bar=38,978/139,666 | trades=570 | equity=$254.06 | ETA=12.4min
   28.4% | bar=39,882/139,666 | trades=580 | equity=$257.63 | ETA=12.4min
   28.7% | bar=40,326/139,666 | trades=590 | equity=$254.90 | ETA=12.3min
   29.6% | bar=41,470/139,666 | trades=600 | equity=$247.63 | ETA=12.1min
   30.4% | bar=42,610/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,614/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,618/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,622/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,626/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,630/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,634/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,638/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,642/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,646/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,650/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,654/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.4% | bar=42,690/139,666 | trades=610 | equity=$250.50 | ETA=12.0min
   30.5% | bar=42,790/139,666 | trades=620 | equity=$227.22 | ETA=12.0min
   31.0% | bar=43,530/139,666 | trades=630 | equity=$218.46 | ETA=12.0min
   31.1% | bar=43,542/139,666 | trades=630 | equity=$218.46 | ETA=12.0min
   31.1% | bar=43,622/139,666 | trades=630 | equity=$218.46 | ETA=12.0min
   31.1% | bar=43,626/139,666 | trades=630 | equity=$218.46 | ETA=12.0min
   31.1% | bar=43,630/139,666 | trades=630 | equity=$218.46 | ETA=12.0min
   31.6% | bar=44,334/139,666 | trades=640 | equity=$222.19 | ETA=11.9min
   32.3% | bar=45,338/139,666 | trades=650 | equity=$226.25 | ETA=11.8min
   32.3% | bar=45,342/139,666 | trades=650 | equity=$226.25 | ETA=11.8min
   32.3% | bar=45,350/139,666 | trades=650 | equity=$226.25 | ETA=11.8min
   32.8% | bar=45,946/139,666 | trades=660 | equity=$218.17 | ETA=11.7min
   33.2% | bar=46,598/139,666 | trades=670 | equity=$215.36 | ETA=11.6min
   33.3% | bar=46,642/139,666 | trades=680 | equity=$197.32 | ETA=11.6min
   33.4% | bar=46,758/139,666 | trades=690 | equity=$185.21 | ETA=11.6min
   33.9% | bar=47,514/139,666 | trades=700 | equity=$175.73 | ETA=11.5min
   34.6% | bar=48,462/139,666 | trades=710 | equity=$178.14 | ETA=11.4min
   35.5% | bar=49,774/139,666 | trades=720 | equity=$172.91 | ETA=11.3min
   35.5% | bar=49,778/139,666 | trades=720 | equity=$172.91 | ETA=11.3min
   35.5% | bar=49,782/139,666 | trades=720 | equity=$172.91 | ETA=11.3min
   35.5% | bar=49,786/139,666 | trades=720 | equity=$172.91 | ETA=11.3min
   35.5% | bar=49,790/139,666 | trades=720 | equity=$172.91 | ETA=11.3min
   36.0% | bar=50,398/139,666 | trades=730 | equity=$161.39 | ETA=11.2min
   36.3% | bar=50,866/139,666 | trades=740 | equity=$151.49 | ETA=11.2min
   36.9% | bar=51,658/139,666 | trades=750 | equity=$140.78 | ETA=11.1min
   36.9% | bar=51,734/139,666 | trades=760 | equity=$127.56 | ETA=11.1min
   37.2% | bar=52,110/139,666 | trades=770 | equity=$121.57 | ETA=11.0min
   37.7% | bar=52,866/139,666 | trades=780 | equity=$123.50 | ETA=11.0min
   37.8% | bar=52,918/139,666 | trades=790 | equity=$112.70 | ETA=11.0min
   37.9% | bar=53,106/139,666 | trades=800 | equity=$100.91 | ETA=10.9min
   37.9% | bar=53,154/139,666 | trades=810 | equity=$94.13 | ETA=10.9min
   38.8% | bar=54,390/139,666 | trades=820 | equity=$80.68 | ETA=10.7min
   39.2% | bar=54,870/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,874/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,878/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,882/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,886/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,890/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,894/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,898/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,902/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,906/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,910/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,918/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,942/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.2% | bar=54,946/139,666 | trades=830 | equity=$91.89 | ETA=10.7min
   39.8% | bar=55,798/139,666 | trades=840 | equity=$84.34 | ETA=10.6min
   40.3% | bar=56,382/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.3% | bar=56,386/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.3% | bar=56,398/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.3% | bar=56,402/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.3% | bar=56,406/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.3% | bar=56,422/139,666 | trades=850 | equity=$93.53 | ETA=10.5min
   40.9% | bar=57,290/139,666 | trades=860 | equity=$114.00 | ETA=10.4min
   41.5% | bar=58,126/139,666 | trades=870 | equity=$112.72 | ETA=10.3min
   42.1% | bar=58,946/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.1% | bar=58,950/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.1% | bar=58,954/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,038/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,046/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,114/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,118/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,122/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,138/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,142/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   42.2% | bar=59,146/139,666 | trades=880 | equity=$107.35 | ETA=10.2min
   43.0% | bar=60,150/139,666 | trades=890 | equity=$109.75 | ETA=10.1min
   43.0% | bar=60,178/139,666 | trades=890 | equity=$109.75 | ETA=10.1min
   43.4% | bar=60,702/139,666 | trades=900 | equity=$140.74 | ETA=10.0min
   43.4% | bar=60,714/139,666 | trades=900 | equity=$140.74 | ETA=10.0min
   43.9% | bar=61,502/139,666 | trades=910 | equity=$122.92 | ETA=9.9min
   44.5% | bar=62,250/139,666 | trades=920 | equity=$115.46 | ETA=9.8min
   45.1% | bar=63,122/139,666 | trades=930 | equity=$107.69 | ETA=9.7min
   45.1% | bar=63,126/139,666 | trades=930 | equity=$107.69 | ETA=9.7min
   45.6% | bar=63,786/139,666 | trades=940 | equity=$99.32 | ETA=9.7min
   45.6% | bar=63,874/139,666 | trades=940 | equity=$99.32 | ETA=9.7min
   46.0% | bar=64,358/139,666 | trades=950 | equity=$89.98 | ETA=9.6min
   46.5% | bar=65,082/139,666 | trades=960 | equity=$79.15 | ETA=9.5min
   47.4% | bar=66,266/139,666 | trades=970 | equity=$81.93 | ETA=9.4min
   47.4% | bar=66,290/139,666 | trades=970 | equity=$81.93 | ETA=9.4min
   47.8% | bar=66,898/139,666 | trades=980 | equity=$99.01 | ETA=9.3min
   47.8% | bar=66,906/139,666 | trades=980 | equity=$99.01 | ETA=9.3min
   47.8% | bar=66,910/139,666 | trades=980 | equity=$99.01 | ETA=9.3min
   47.8% | bar=66,938/139,666 | trades=980 | equity=$99.01 | ETA=9.2min
   47.8% | bar=66,942/139,666 | trades=980 | equity=$99.01 | ETA=9.2min
   47.8% | bar=66,950/139,666 | trades=980 | equity=$99.01 | ETA=9.2min
   47.9% | bar=66,966/139,666 | trades=980 | equity=$99.01 | ETA=9.2min
   48.4% | bar=67,710/139,666 | trades=990 | equity=$91.09 | ETA=9.1min
   49.1% | bar=68,682/139,666 | trades=1000 | equity=$102.59 | ETA=9.0min
   50.2% | bar=70,226/139,666 | trades=1010 | equity=$97.01 | ETA=8.9min
   51.0% | bar=71,414/139,666 | trades=1020 | equity=$108.87 | ETA=8.7min
   51.6% | bar=72,198/139,666 | trades=1030 | equity=$93.09 | ETA=8.7min
   51.9% | bar=72,574/139,666 | trades=1040 | equity=$97.77 | ETA=8.6min
   52.3% | bar=73,174/139,666 | trades=1050 | equity=$94.35 | ETA=8.5min
   52.9% | bar=73,958/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   52.9% | bar=73,962/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   52.9% | bar=73,966/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   52.9% | bar=73,970/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   52.9% | bar=73,974/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   52.9% | bar=74,030/139,666 | trades=1060 | equity=$83.12 | ETA=8.4min
   53.4% | bar=74,754/139,666 | trades=1070 | equity=$73.75 | ETA=8.4min
   53.4% | bar=74,758/139,666 | trades=1070 | equity=$73.75 | ETA=8.4min
   53.4% | bar=74,762/139,666 | trades=1070 | equity=$73.75 | ETA=8.4min
   53.7% | bar=75,098/139,666 | trades=1080 | equity=$78.94 | ETA=8.3min
   54.0% | bar=75,522/139,666 | trades=1090 | equity=$98.49 | ETA=8.3min
   54.2% | bar=75,798/139,666 | trades=1100 | equity=$60.93 | ETA=8.2min
   54.6% | bar=76,326/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   54.6% | bar=76,330/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   54.7% | bar=76,578/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   54.8% | bar=76,582/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   54.8% | bar=76,590/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   54.8% | bar=76,622/139,666 | trades=1110 | equity=$64.60 | ETA=8.1min
   55.2% | bar=77,206/139,666 | trades=1120 | equity=$71.76 | ETA=8.1min
   55.4% | bar=77,502/139,666 | trades=1130 | equity=$64.13 | ETA=8.0min
   56.0% | bar=78,362/139,666 | trades=1140 | equity=$41.02 | ETA=7.9min
   56.2% | bar=78,650/139,666 | trades=1150 | equity=$26.66 | ETA=7.9min
   56.5% | bar=78,978/139,666 | trades=1160 | equity=$30.47 | ETA=7.9min
   56.5% | bar=78,986/139,666 | trades=1160 | equity=$30.47 | ETA=7.9min
   56.5% | bar=78,994/139,666 | trades=1160 | equity=$30.47 | ETA=7.9min
   57.4% | bar=80,214/139,666 | trades=1170 | equity=$45.07 | ETA=7.7min
   57.7% | bar=80,630/139,666 | trades=1180 | equity=$30.83 | ETA=7.7min
   57.7% | bar=80,682/139,666 | trades=1190 | equity=$11.56 | ETA=7.7min
   58.4% | bar=81,698/139,666 | trades=1200 | equity=$-0.80 | ETA=7.6min
   58.4% | bar=81,702/139,666 | trades=1200 | equity=$-0.80 | ETA=7.6min
   58.4% | bar=81,706/139,666 | trades=1200 | equity=$-0.80 | ETA=7.6min
   58.4% | bar=81,738/139,666 | trades=1200 | equity=$-0.80 | ETA=7.6min
   58.5% | bar=81,742/139,666 | trades=1200 | equity=$-0.80 | ETA=7.6min
   59.0% | bar=82,486/139,666 | trades=1210 | equity=$-7.14 | ETA=7.5min
   59.0% | bar=82,490/139,666 | trades=1210 | equity=$-7.14 | ETA=7.5min
   59.6% | bar=83,394/139,666 | trades=1220 | equity=$1.10 | ETA=7.4min
   60.2% | bar=84,174/139,666 | trades=1230 | equity=$5.75 | ETA=7.2min
   60.7% | bar=84,906/139,666 | trades=1240 | equity=$8.36 | ETA=7.1min
   61.6% | bar=86,070/139,666 | trades=1250 | equity=$-0.22 | ETA=7.0min
   61.6% | bar=86,074/139,666 | trades=1250 | equity=$-0.22 | ETA=7.0min
   61.6% | bar=86,082/139,666 | trades=1250 | equity=$-0.22 | ETA=7.0min
   62.1% | bar=86,758/139,666 | trades=1260 | equity=$5.12 | ETA=6.9min
   62.1% | bar=86,766/139,666 | trades=1260 | equity=$5.12 | ETA=6.9min
   62.7% | bar=87,650/139,666 | trades=1270 | equity=$9.46 | ETA=6.8min
   62.7% | bar=87,654/139,666 | trades=1270 | equity=$9.46 | ETA=6.8min
   62.7% | bar=87,690/139,666 | trades=1270 | equity=$9.46 | ETA=6.8min
   62.7% | bar=87,694/139,666 | trades=1270 | equity=$9.46 | ETA=6.8min
   62.7% | bar=87,698/139,666 | trades=1270 | equity=$9.46 | ETA=6.8min
   63.1% | bar=88,246/139,666 | trades=1280 | equity=$12.75 | ETA=6.7min
   63.1% | bar=88,250/139,666 | trades=1280 | equity=$12.75 | ETA=6.7min
   63.7% | bar=89,038/139,666 | trades=1290 | equity=$4.13 | ETA=6.6min
   64.4% | bar=89,970/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=89,974/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=89,978/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=89,982/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,034/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,038/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,042/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,046/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,050/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,054/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,058/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,062/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,066/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,070/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.4% | bar=90,074/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,146/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,150/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,154/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,162/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,166/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,170/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,226/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,230/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,234/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,238/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.5% | bar=90,242/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,246/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,250/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,254/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,258/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,262/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   64.6% | bar=90,270/139,666 | trades=1300 | equity=$-13.61 | ETA=6.5min
   65.7% | bar=91,890/139,666 | trades=1310 | equity=$-10.83 | ETA=6.3min
   66.5% | bar=92,986/139,666 | trades=1320 | equity=$-8.43 | ETA=6.2min
   68.1% | bar=95,146/139,666 | trades=1330 | equity=$-13.00 | ETA=5.8min
   68.8% | bar=96,106/139,666 | trades=1340 | equity=$-5.80 | ETA=5.7min
